Metode,TF,Order,Direction,SL,TP,Total Entry,WR,PF Net,Net Profit,EV/Trade,Avg Win/Loss,Max DD,Recovery Factor,Max Consecutive Loss,SQN,OOS PF,Monte Carlo Pass,MC 95% DD,Positive Year,Worst Year,Periode Backtest,History,Sample v11,Corr Max,Corr Gate,Python Script,MT5 Script
ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,494,29.959514170040485,0.9793124429571034,-1523.200000000002,-3.0834008097166032,$487.20 / -$212.80,99.11415916559531,-0.13723511604439947,12,-0.21372408103717572,1.3882978723404256,FAIL,145.93743473913256,54.166666666666664,2006,2003 – 2026,23.315423226100844,494/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_OBV_CROSS_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,582,35.738831615120276,1.011941618752764,950.3999999999987,1.6329896907216472,$387.20 / -$212.80,84.53329538986948,0.09998316781686527,12,0.13700903296178,1.4042170644001308,FAIL,121.35010747460065,50.0,2006,2003 – 2026,23.315423226100844,582/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_OBV_CROSS_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_ROC_ZERO_f13s34_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,376,30.319148936170212,1.2006543075245362,11187.200000000004,29.753191489361715,$587.20 / -$212.80,24.785032599451995,2.6656500190621406,14,1.5689975535848415,1.222915242652085,FAIL,67.49261422847039,70.83333333333333,2009,2003 – 2026,23.315423226100844,376/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_ROC_ZERO_f13s34_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_ALL_DONCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,496,29.43548387096774,0.9550375939849621,-3348.8000000000015,-6.751612903225809,$487.20 / -$212.80,105.05247376311864,-0.2987012987012983,13,-0.47132617529955306,1.357711138310894,FAIL,160.13258525232612,37.5,2006,2003 – 2026,23.315423226100844,496/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_DONCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,639,27.230046948356808,1.0117084826762246,1176.0,1.84037558685446,$584.00 / -$216.00,66.74225245653818,0.1664779161947905,11,0.1306371397858776,1.2080378250591017,FAIL,154.61430170892748,45.833333333333336,2007,2003 – 2026,23.315423226100844,639/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,629,26.86804451510334,0.993317230273752,-664.0,-1.055643879173291,$584.00 / -$216.00,66.13756613756614,-0.09485714285714286,11,-0.07465882437193155,1.147615241140421,FAIL,161.92295833333333,50.0,2007,2003 – 2026,23.315423226100844,629/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,627,26.794258373205743,0.9895908980876301,-1032.0,-1.645933014354067,$584.00 / -$216.00,70.59186189889026,-0.11266375545851529,15,-0.1163221704531667,1.1453189300411524,FAIL,165.06338216560508,50.0,2016,2003 – 2026,23.315423226100844,627/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,469,30.916844349680172,1.0246101364522415,1696.7999999999965,3.6179104477611865,$487.20 / -$212.80,68.71165644171815,0.22816265060240798,13,0.24219352636798352,1.4676113360323892,FAIL,113.16986080673885,45.833333333333336,2006,2003 – 2026,23.315423226100844,469/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,606,27.557755775577558,1.0285159875137095,2704.0,4.462046204620462,$584.00 / -$216.00,43.68340943683409,0.5888501742160279,12,0.30729996915609137,1.2231040564373898,FAIL,141.60611574966097,50.0,2007,2003 – 2026,23.315423226100844,606/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_SUPERT_PROXY_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,601,36.10648918469218,1.0282346491228065,2307.2,3.838935108153078,$387.20 / -$212.80,77.64655663062075,0.26424775517683585,17,0.32656959643270134,1.391419725785051,FAIL,115.6294003095474,50.0,2006,2003 – 2026,23.315423226100844,601/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_SUPERT_PROXY_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_ADX_DI_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,606,27.392739273927393,1.02003367003367,1904.0,3.1419141914191417,$584.00 / -$216.00,62.28269085411943,0.28883495145631066,11,0.216786826006336,1.1801881246325692,FAIL,144.31583650409308,41.666666666666664,2007,2003 – 2026,23.315423226100844,606/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ADX_DI_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_ADX_STRONG_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,606,27.392739273927393,1.02003367003367,1904.0,3.1419141914191417,$584.00 / -$216.00,62.28269085411943,0.28883495145631066,11,0.216786826006336,1.1801881246325692,FAIL,137.62476190476187,41.666666666666664,2007,2003 – 2026,23.315423226100844,606/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ADX_STRONG_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,582,36.597938144329895,1.0503086985757069,3950.399999999997,6.787628865979376,$387.20 / -$212.80,46.76592388089147,0.5205566097406692,10,0.5665631574386438,1.0703228659885007,FAIL,102.86158765706979,37.5,2007,2003 – 2026,23.315423226100844,582/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,492,29.471544715447155,0.9566964962839373,-3197.600000000002,-6.499186991869923,$487.20 / -$212.80,109.14638797772524,-0.2793542074363993,13,-0.4517102111271454,1.3900375939849627,FAIL,161.68752279780895,29.166666666666668,2016,2003 – 2026,23.315423226100844,492/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,611,27.332242225859247,1.0169336002669336,1624.0,2.657937806873977,$584.00 / -$216.00,66.36432350718064,0.23120728929384965,11,0.18427521322874088,1.2673611111111112,FAIL,145.36115520628684,45.833333333333336,2012,2003 – 2026,23.315423226100844,611/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_ATR_BO_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,571,36.60245183887916,1.0505130228887132,3891.199999999999,6.814711033274954,$387.20 / -$212.80,45.73329853862213,0.6938659058487873,12,0.5634078953109268,1.29691249400096,FAIL,103.10169517702327,58.333333333333336,2016,2003 – 2026,23.315423226100844,571/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ATR_BO_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_KELTNER_BO_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,575,37.391304347826086,1.0866750208855467,6639.999999999996,11.547826086956515,$387.20 / -$212.80,31.14990969295607,1.6041747197526073,11,0.9538504105988512,1.2923898531375164,FAIL,85.7385107775011,50.0,2014,2003 – 2026,23.315423226100844,575/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_KELTNER_BO_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_VM_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,639,27.230046948356808,1.0117084826762246,1176.0,1.84037558685446,$584.00 / -$216.00,66.74225245653818,0.1664779161947905,11,0.1306371397858776,1.2080378250591017,FAIL,154.20759663865545,45.833333333333336,2007,2003 – 2026,23.315423226100844,639/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,627,26.794258373205743,0.9895908980876301,-1032.0,-1.645933014354067,$584.00 / -$216.00,70.59186189889026,-0.11266375545851529,15,-0.1163221704531667,1.1453189300411524,FAIL,164.54372891282006,50.0,2016,2003 – 2026,23.315423226100844,627/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_HARAMI_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,581,36.83304647160069,1.0609903505357392,4763.199999999999,8.19827882960413,$387.20 / -$212.80,49.07578558225517,0.6704954954954947,10,0.6828034618013354,1.1314841726164149,FAIL,101.2518754764229,41.666666666666664,2007,2003 – 2026,23.315423226100844,581/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_HARAMI_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,567,36.15520282186949,1.030407510488929,2342.399999999997,4.131216931216926,$387.20 / -$212.80,41.244271628940446,0.4929292929292919,14,0.34124800622389745,1.2009022556390976,FAIL,116.16906080642995,58.333333333333336,2008,2003 – 2026,23.315423226100844,567/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_CORREL_REV_f21s55_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,497,26.760563380281692,0.8365384615384613,-12661.600000000006,-25.47605633802818,$487.20 / -$212.80,130.84365325077434,-0.936231884057969,14,-1.832703593475624,0.6700898587933247,FAIL,247.63641123740237,37.5,2006,2003 – 2026,23.315423226100844,497/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_CORREL_REV_f21s55_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,413,22.760290556900728,0.8131142904282649,-12686.399999999994,-30.717675544794176,$587.20 / -$212.80,127.70428015564129,-0.9663619744058553,20,-1.8610762674702206,0.7664995822890561,FAIL,236.62273366266632,37.5,2008,2003 – 2026,23.315423226100844,413/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_VM_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,413,22.760290556900728,0.8131142904282649,-12686.399999999994,-30.717675544794176,$587.20 / -$212.80,127.70428015564129,-0.9663619744058553,20,-1.8610762674702206,0.7664995822890561,FAIL,242.60428405258116,37.5,2008,2003 – 2026,23.315423226100844,413/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_ALL_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,611,27.332242225859247,1.0169336002669336,1624.0,2.657937806873977,$584.00 / -$216.00,66.36432350718064,0.23120728929384965,11,0.18427521322874088,1.2673611111111112,FAIL,148.2767143798042,45.833333333333336,2012,2003 – 2026,23.315423226100844,611/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_ZSCORE_MR_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,630,23.96825396825397,0.8523157813345705,-15280.0,-24.253968253968253,$584.00 / -$216.00,160.98334655035686,-0.9408866995073891,15,-1.7825733590958557,0.7520235467255335,FAIL,283.0808251121076,33.333333333333336,2025,2003 – 2026,23.315423226100844,630/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_ZSCORE_MR_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_AROON_XO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,467,30.19271948608137,0.990232483048111,-677.6000000000022,-1.4509635974304116,$487.20 / -$212.80,93.42649365464162,-0.06463675213675221,13,-0.0975698059450477,1.430921052631579,FAIL,135.12077762083823,45.833333333333336,2006,2003 – 2026,23.315423226100844,467/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_AROON_XO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_EMA_RIBBON_f8s21_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,411,27.73722627737226,1.0591630591630592,3739.2000000000035,9.097810218978111,$587.20 / -$212.80,43.97134360638012,0.7184137719028593,14,0.5149664890538852,1.3298306005978804,FAIL,105.20553855644636,54.166666666666664,2006,2003 – 2026,23.315423226100844,411/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_EMA_RIBBON_f8s21_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_MTF_NATR_EXPAND_f3s8_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,495,28.88888888888889,0.9300986842105259,-5236.000000000002,-10.577777777777781,$487.20 / -$212.80,111.81630940575167,-0.44651384909264624,13,-0.7417624542004931,1.2327935222672064,FAIL,164.96742864228864,37.5,2007,2003 – 2026,23.315423226100844,495/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_NATR_EXPAND_f3s8_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_REGCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,465,31.827956989247312,1.0689025402623273,4648.0,9.995698924731183,$487.20 / -$212.80,41.63085143454527,0.8105468749999996,12,0.6610496307953185,1.33108935128519,FAIL,97.93980134375431,54.166666666666664,2014,2003 – 2026,23.315423226100844,465/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_REGCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_WILLR_TREND_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,498,25.70281124497992,0.7920341394025603,-16374.400000000005,-32.880321285140575,$487.20 / -$212.80,169.69040247677984,-0.9335887611749702,14,-2.3987013513509714,0.6514762516046212,FAIL,277.41865440197006,33.333333333333336,2006,2003 – 2026,23.315423226100844,498/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_MTF_WILLR_TREND_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,718,30.919220055710305,1.0029121863799284,312.0,0.43454038997214484,$484.00 / -$216.00,72.47639796659404,0.03907815631262525,14,0.03599162462104872,1.1992696922274386,FAIL,160.327144950123,45.833333333333336,2003,2003 – 2026,23.315423226100844,718/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_HMA_CROSS_f13s34_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,559,36.135957066189626,1.0295486615698906,2244.799999999995,4.015742397137737,$387.20 / -$212.80,36.28834355828221,0.5929839391377841,14,0.3293991805716695,1.1578947368421053,FAIL,115.38675179526733,58.333333333333336,2006,2003 – 2026,23.315423226100844,559/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_HMA_CROSS_f13s34_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_KAMA_TREND_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,601,36.10648918469218,1.0282346491228065,2307.2,3.838935108153078,$387.20 / -$212.80,77.64655663062075,0.26424775517683585,17,0.32656959643270134,1.391419725785051,FAIL,116.69994215205469,50.0,2006,2003 – 2026,23.315423226100844,601/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_ALL_KAMA_TREND_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_VM_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,629,26.86804451510334,0.993317230273752,-664.0,-1.055643879173291,$584.00 / -$216.00,66.13756613756614,-0.09485714285714286,11,-0.07465882437193155,1.147615241140421,FAIL,167.40241359258346,50.0,2007,2003 – 2026,23.315423226100844,629/300 PASS,,BASE_FAIL,strategies/scripts/python/GOLD/ND_VM_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
