rank,origin,config_hash,method,family,timeframe,entry_method,direction_mode,sl_pips,tp_pips,total_entry,standard_lot_win_rate_pct,standard_lot_profit_factor_same_cost_model,standard_lot_net_profit_usd_same_cost_model,standard_lot_ev_per_trade_usd_same_cost_model,avg_win_loss_ratio,standard_lot_max_dd_pct_starting_equity_10000,recovery_factor,max_consecutive_loss,standard_lot_sqn_same_cost_model,oos_profit_factor,monte_carlo_pass,mc_95pct_max_drawdown_pct,positive_years_pct,worst_year,worst_year_net_profit_usd,backtest_start_utc,backtest_end_utc,history_years,sample_v11,correlation_max,correlation_gate,tier_v1
1,DISCOVERY_PREVIOUS,2b75f3d437af4ca75cf3467448e2eb2c2149afc1c77ec8fc70caf2c7be322baa,SUPPORT_RESISTANCE f3/s21 p1=0.7 p2=55.0 p3=1.0 off=4.25 exp=6,SUPPORT_RESISTANCE,D1,LIMIT,LONG_ONLY,2000.0,2500.0,115,66.08695652173913,1.6551946226491985,63992.82799999996,556.4593739130431,0.8493761879384044,20.017619037911377,4.3447225800985025,5,2.6623482228314677,1.2719512592239743,True,123.75653711259835,70.37037037037037,2021,-6401.392,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,115/300 FAIL,0.0,PASS,ACTIVE
2,DISCOVERY_PREVIOUS,b23808c8543027d13fef502876c1d83ae1244d72e561f1e9e73c1b8895d25b9d,CHART_PATTERN f5/s26 p1=0.7 p2=55.0 p3=1.0 off=3.5 exp=12,CHART_PATTERN,D1,LIMIT,LONG_ONLY,1950.0,2450.0,100,66.0,1.587431360075324,48873.932,488.73932,0.8177676703418336,15.491260334047679,5.475604542358297,2,2.2959940703802784,1.1238602904304063,True,125.45428190677036,62.96296296296296,2013,-8107.84,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,100/300 FAIL,0.3642009190382178,PASS,LIBRARY
3,DISCOVERY_PREVIOUS,bac04b6b28283d3c1d980b65580431739df4515d8342379cff46dd806b8bb32e,VOLATILITY_REGIME f5/s26 p1=1.3 p2=0.8 p3=1.0 off=1.25 exp=9,VOLATILITY_REGIME,D1,LIMIT,LONG_ONLY,2350.0,2500.0,116,66.37931034482759,1.44429080735015,50869.03999999999,438.5262068965517,0.7315239154111148,23.288027419926717,4.298422085129798,3,1.7791524605295537,1.161435904203595,True,180.31551509786604,59.25925925925926,2026,-8359.648,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,116/300 FAIL,0.14625527139540154,PASS,LIBRARY
4,DISCOVERY_PREVIOUS,b30bed5c3fd92d94396a42b0b4b7820ab5dfb4680fc9f8e9ae7d71f50740d0e2,SUPPORT_RESISTANCE f3/s34 p1=1.0 p2=55.0 p3=1.0 off=1.5 exp=9,SUPPORT_RESISTANCE,D1,LIMIT,LONG_ONLY,2050.0,2500.0,126,63.492063492063494,1.4155628039543087,49139.22900000001,389.993880952381,0.8139486122737275,23.6776374975804,2.6783425301740675,4,1.9319873418021218,0.5384968852638777,True,166.5239120926231,62.96296296296296,2026,-9180.768,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,126/300 FAIL,0.39331704988228355,PASS,LIBRARY
5,DISCOVERY_PREVIOUS,8398c92b8fb894fd605c077b07863777b0e43160ea761f0dee51a40984efa5ef,DONCHIAN f3/s89 p1=58.0 p2=52.0 p3=1.0 off=4.75 exp=3,DONCHIAN,D1,LIMIT,BOTH,2400.0,2400.0,115,68.69565217391305,1.4329801731951763,45356.686500000054,394.40596956521784,0.6530036232281816,57.2634,3.8190859205545187,4,1.8680517594362454,1.1431100817833109,True,164.9438270921504,62.96296296296296,2026,-10631.28,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,115/300 FAIL,0.03964285344147354,PASS,ACTIVE
6,DISCOVERY_PREVIOUS,96132f15801c09aa42d8a509e82d52c11f61c5cbc10f4f8d1c45a64c49f8ef50,BOLLINGER_REVERSION_V2 f3/s13 p1=1.5 p2=30.0 p3=1.0 off=1.5 exp=12,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,2500.0,2500.0,118,66.10169491525424,1.4181985517664057,49863.635000000024,422.5731779661019,0.7272813085981567,28.32989142203173,2.8589802704606884,4,1.855401081808843,1.5584701331921214,True,174.92590755149567,62.96296296296296,2018,-9490.4,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,118/300 FAIL,0.2588211858205983,PASS,ACTIVE
7,DISCOVERY_PREVIOUS,6a1be0199547f346397eb2b8645e339e4ff4a5a58628a10ae4e7c4c9c1403dc4,VOLUME f20/s21 p1=1.4 p2=55.0 p3=1.0 off=1.5 exp=1,VOLUME,D1,LIMIT,LONG_ONLY,2450.0,2450.0,104,68.26923076923077,1.4180044997844758,41255.67600000002,396.6891923076925,0.6590725139843339,27.192505783869336,2.475204324753969,3,1.7257436959989703,1.0819436294459484,True,170.26072380528427,62.96296296296296,2026,-9010.496,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,104/300 FAIL,0.0926830108299337,PASS,ACTIVE
8,DISCOVERY_PREVIOUS,cbe1769e07ff552dc912b4ab7f006f5f274996a71b98b92dea30b73a492b6bbd,BOLLINGER_REVERSION_V2 f5/s21 p1=1.5 p2=35.0 p3=1.0 off=0.5 exp=6,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,1800.0,1800.0,101,67.32673267326733,1.390452590928562,29851.760000000024,295.56198019802,0.6747784632447434,53.879793104402886,1.0198037282236065,4,1.4617849774458185,1.1878425801164887,False,158.06213650319864,62.96296296296296,2012,-8106.848,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,101/300 FAIL,0.1494894903355258,PASS,ACTIVE
9,DISCOVERY_PREVIOUS,7e1bc2d544d46004cd8254e9021520720eb1b51dac0226bd971684e483c5b110,CHART_PATTERN f5/s34 p1=1.0 p2=55.0 p3=1.0 off=2.5 exp=6,CHART_PATTERN,D1,LIMIT,LONG_ONLY,2100.0,2350.0,125,64.8,1.3821237798943005,43393.443,347.147544,0.7507832878438175,25.71261479826218,3.46996531109661,5,1.7745765756460008,1.2502728951508104,True,170.32606599611927,70.37037037037037,2018,-10581.888,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,125/300 FAIL,0.4731635635836887,PASS,LIBRARY
10,DISCOVERY_PREVIOUS,acd4c2c81c1b1e9a6ea2edba3c9bc0893ecc756035efb01df0a7caf5381af8d9,BOLLINGER_REVERSION_V2 f3/s14 p1=1.5 p2=30.0 p3=1.0 off=2.5 exp=11,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,1600.0,2500.0,103,56.310679611650485,1.37304755490004,34131.75400000003,331.37625242718474,1.0652955167327898,34.556921899132846,1.9833821686312372,4,1.5988411131346085,1.2541648905471867,False,160.08242492319602,66.66666666666667,2008,-6770.438,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,103/300 FAIL,0.4734051031525531,PASS,LIBRARY
11,DISCOVERY_PREVIOUS,2f466ee1366cebd77429df24e2938c693b4e28b6cf2848e120ee9b43a3f478e8,CHART_PATTERN f3/s34 p1=0.7 p2=55.0 p3=1.0 off=2.5 exp=6,CHART_PATTERN,D1,LIMIT,LONG_ONLY,2250.0,2250.0,102,66.66666666666667,1.335498751479758,31857.757,312.3309509803922,0.667749375739879,37.7393563149005,1.6243111232662595,4,1.4099159564874693,1.1496234956606906,False,181.73703043373683,62.96296296296296,2018,-8764.864000000001,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,102/300 FAIL,0.4474315183843326,PASS,LIBRARY
12,DISCOVERY,86a8e7201613e77e2996a323690ef5490ffb203a8d9463bb450471cadfbb4725,CHART_PATTERN f10/s20 p1=1.0 p2=55.0 p3=1.0 off=2.25 exp=2,CHART_PATTERN,D1,LIMIT,LONG_ONLY,2100.0,2050.0,111,67.56756756756756,1.3325905307357966,31008.092999999953,279.3521891891888,0.6396434547531824,29.258743739257536,2.632505521724891,3,1.4546909958348222,1.3808801457154263,False,176.1347961632075,62.96296296296296,2024,-3956.224000000028,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,111/300 FAIL,0.41188764535111766,PASS,LIBRARY
13,DISCOVERY_PREVIOUS,c8598fa098e7c37d0e0c8cd5d6408eff10d2cca5f54c9c5b1c56c8fe6c909291,CANDLE_ENGULFING f21/s144 p1=66.0 p2=62.0 p3=1.0 off=5.0 exp=8,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,1800.0,2500.0,138,59.42028985507246,1.282774102081588,36574.42200000003,265.0320434782611,0.87604085020206,30.8667459569011,2.480038813305564,5,1.4448837071668819,1.1335633289656286,False,201.85967285822053,62.96296296296296,2012,-7800.640000000005,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,138/300 FAIL,0.21693277810288733,PASS,ACTIVE
14,DISCOVERY_PREVIOUS,a4f08f90968f132e7d67c32ae158a6bce2cdcbc10264aecd2e43e663fe8d0b23,VOLATILITY_REGIME f5/s8 p1=1.05 p2=0.7 p3=1.0 off=2.25 exp=3,VOLATILITY_REGIME,D1,LIMIT,LONG_ONLY,2500.0,2500.0,223,65.47085201793722,1.2816838549830847,65934.65400000007,295.6710941704039,0.6759565536554625,37.181193367034425,2.7413158019027972,4,1.7220605011799661,1.2032288539800764,True,240.95837524384453,62.96296296296296,2026,-8712.399999999965,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,223/300 FAIL,0.28240939320170144,PASS,ACTIVE
15,DISCOVERY_PREVIOUS,173c00588932ed4d755e7a69964bb17a1a750c3929595bc461e9183e9ef95885,VOLATILITY_REGIME f3/s20 p1=1.3 p2=0.8 p3=1.0 off=1.5 exp=7,VOLATILITY_REGIME,D1,LIMIT,LONG_ONLY,2500.0,2500.0,190,64.73684210526316,1.2705611726119515,54587.696000000054,287.303663157895,0.6920942972764289,44.82508700370466,2.2785492270888272,5,1.5246851158275925,1.6099679127835993,False,244.06308298338314,70.37037037037037,2020,-13383.232000000009,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,190/300 FAIL,0.3945355388831394,PASS,LIBRARY
16,DISCOVERY_PREVIOUS,7a11760c49f5b9f030703bad55649258355b18dea4bc1971c43ae33553a13b64,CANDLE_ENGULFING f34/s144 p1=66.0 p2=58.0 p3=1.0 off=1.75 exp=10,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,2200.0,2400.0,158,63.29113924050633,1.2694217929937568,41982.042000000016,265.7091265822786,0.7362646399363789,40.43522519854717,1.6560085335120702,8,1.4648845609683883,1.1794521369944506,False,217.4492637454644,62.96296296296296,2012,-14696.0,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,158/300 FAIL,0.4877186087649778,PASS,LIBRARY
17,DISCOVERY_PREVIOUS,cc52c95378b7e7b239c871cd2b77689c087b082649f05ef9b7b2ec3b9946f5ec,ROLLING_ZSCORE f3/s100 p1=0.5 p2=55.0 p3=1.0 off=1.5 exp=12,ROLLING_ZSCORE,D1,LIMIT,LONG_ONLY,2300.0,2450.0,108,62.96296296296296,1.2423671737962596,26865.899999999983,248.75833333333318,0.7308042198801527,66.5426391417032,0.8372969985100251,5,1.1013703667331975,1.6881483569340867,False,220.96565185910575,62.96296296296296,2020,-10616.384,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,108/300 FAIL,0.21848185478033672,PASS,ACTIVE
18,DISCOVERY_PREVIOUS,09fb362cbb4fcbc244e2c5e9d3ec336466e6b63f391328af656f24482c15290d,VOLUME f50/s100 p1=1.4 p2=55.0 p3=1.0 off=1.0 exp=5,VOLUME,D1,LIMIT,BOTH,2500.0,1800.0,114,71.05263157894737,1.2287013980538433,22933.679000000036,201.17262280701786,0.5005820510589731,55.718995154469695,1.302983609470796,4,0.9019685769259572,1.0468814928712769,False,249.05987799999983,62.96296296296296,2008,-8352.976,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,114/300 FAIL,0.23867963961240277,PASS,LIBRARY
19,DISCOVERY_PREVIOUS,5b1424727eba7691c6234324b5928768a63b1dfe628311aa093b2542de98c2ed,VOLUME f5/s144 p1=1.4 p2=55.0 p3=1.0 off=1.5 exp=7,VOLUME,D1,LIMIT,BOTH,2400.0,2450.0,153,62.745098039215684,1.2260394583772063,37643.56800000005,246.0363921568631,0.7279609284114663,40.03932641935452,1.5998562475859963,5,1.155542929387467,1.0152263930858823,False,275.6059485232538,62.96296296296296,2018,-9234.56,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,153/300 FAIL,0.4192300536824101,PASS,LIBRARY
20,DISCOVERY_PREVIOUS,0b27901d1ce62559b1b7efa0c30bf8005edf5addd2b68d398b2d8b6a34eb09c6,BOLLINGER_REVERSION_V2 f8/s13 p1=1.5 p2=30.0 p3=1.0 off=0.5 exp=5,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,1900.0,1800.0,129,65.11627906976744,1.217568175138416,23281.02400000005,180.47305426356627,0.6522686652527228,42.63220035057319,1.3753201850315062,4,1.0014851541268472,1.079499624465891,False,222.52291129579996,66.66666666666667,2008,-7101.892,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,129/300 FAIL,0.40262496999547676,PASS,LIBRARY
21,DISCOVERY_PREVIOUS,36faeee60dcc0a98f2215629f59d4620ce52285ca2b4d926cda478cfa10e81c5,VOLATILITY_REGIME f5/s10 p1=1.1 p2=0.6 p3=1.0 off=4.5 exp=2,VOLATILITY_REGIME,D1,LIMIT,LONG_ONLY,2250.0,2250.0,139,64.74820143884892,1.2095864435289687,29125.208000000086,209.53387050359774,0.6585526192546608,36.2860740644279,1.7328280789799906,3,0.9915226896998198,1.0636685436553839,False,265.5449499773532,66.66666666666667,2026,-8234.559999999965,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,139/300 FAIL,0.4596579834595036,PASS,LIBRARY
22,DISCOVERY,17499fb3f79cb20a753fa516e88ccb213ff5377e0a3ab197b846087efeb9a583,REGRESSION_CHANNEL_BREAKOUT f20/s21 p1=0.03 p2=1.0 p3=1.0 off=4.75 exp=8,REGRESSION_CHANNEL_BREAKOUT,D1,LIMIT,LONG_ONLY,2500.0,2500.0,361,60.38781163434903,1.0768339101851025,34455.85500000001,95.44558171745155,0.7063635282406866,56.16990784252377,0.6533679423601739,5,0.6138176717067816,0.8447365103112018,False,540.5865685200345,62.96296296296296,2026,-32209.72799999993,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,361/300 PASS,0.26443543755382193,PASS,LIBRARY
23,DISCOVERY_PREVIOUS,26ab269ed672528c55077095a1e0e80ddea303d89378b7993905de2e66aa85a9,BAND_HYBRID f14/s34 p1=2.0 p2=1.5 p3=1.0 off=1.5 exp=8,BAND_HYBRID,D1,LIMIT,LONG_ONLY,2450.0,2500.0,118,68.64406779661017,1.3994426180048927,45788.03700000007,388.0342118644074,0.6392515662491485,24.139444530795025,2.641552496400089,3,1.7656487846555629,0.834972773194703,True,180.69163972501573,55.55555555555556,2023,-8602.815999999999,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,118/300 FAIL,0.34521544607762317,PASS,LIBRARY
24,DISCOVERY_PREVIOUS,a12551392aea7b1d0bb0f7fa2812ca2ea5d5cd99d43c223ab57834a2326ed8fc,BOLLINGER_REVERSION_V2 f5/s20 p1=1.5 p2=40.0 p3=1.0 off=1.25 exp=7,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,1650.0,2300.0,129,61.24031007751938,1.4614073581144658,50512.81000000001,391.5721705426358,0.9249413658952313,30.184915304855203,2.3739186135695443,5,2.02335246676568,0.7320819837895371,True,150.25506735816214,62.96296296296296,2022,-7631.312000000001,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,129/300 FAIL,0.4257471456101565,PASS,LIBRARY
25,DISCOVERY_PREVIOUS,ff53932622a511321dbccb1394479e917013059fd2528ea9b151671e104a86b5,VOLATILITY f5/s100 p1=1.2 p2=55.0 p3=1.0 off=2.25 exp=7,VOLATILITY,D1,LIMIT,LONG_ONLY,2400.0,2450.0,100,67.0,1.4480179022541482,45185.350000000035,451.85350000000034,0.7132028473789088,30.736518838706207,2.158648572728005,5,1.6462512973871317,0.9941003202989751,True,185.38477135707942,62.96296296296296,2026,-6606.847999999964,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,100/300 FAIL,0.48542904184677305,PASS,LIBRARY
26,DISCOVERY,e47eaf919bec33c19719610391504161c349b3f21353c260e6a825783a2b86eb,SUPPORT_RESISTANCE f3/s20 p1=0.7 p2=55.0 p3=1.0 off=1.25 exp=12,SUPPORT_RESISTANCE,D1,LIMIT,LONG_ONLY,2500.0,1750.0,130,76.15384615384616,1.4216829767500259,39438.230999999956,303.37100769230733,0.4451734573661697,32.11730036975783,1.7763970295723903,4,1.8273576354609236,0.7467247485171729,True,155.24755787037367,66.66666666666667,2021,-12972.56,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,130/300 FAIL,0.33634150090237874,PASS,LIBRARY
27,DISCOVERY_PREVIOUS,2f5b82db00e32bad6ee43435f9e93a7e24863007a1981bfbcf4b30d7fcfd9d3b,BOLLINGER_REVERSION_V2 f5/s14 p1=1.5 p2=25.0 p3=1.0 off=0.75 exp=9,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,2400.0,2000.0,100,71.0,1.3860252219961067,32704.952000000027,327.04952000000026,0.5661229779984098,27.1063076443382,2.0725130314082034,2,1.553790632134875,0.6420464937402929,False,167.90707853581426,70.37037037037037,2026,-7686.224,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,100/300 FAIL,0.2795048612853316,PASS,LIBRARY
28,DISCOVERY_PREVIOUS,cfb2888a1071bbcca59cad3c5a3079531f403d773259314e618a5036e7ffe424,ICHIMOKU_KUMO_BREAKOUT f8/s100 p1=0.2 p2=55.0 p3=1.0 off=1.0 exp=9,ICHIMOKU_KUMO_BREAKOUT,D1,LIMIT,LONG_ONLY,2150.0,1700.0,101,73.26732673267327,1.3356017659705681,23586.47000000001,233.52940594059413,0.48731415785412624,61.68414403092153,1.6490212234017083,4,1.3511821409373712,1.0216414586029152,False,153.74521389317852,59.25925925925926,2017,-10189.632000000001,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,101/300 FAIL,0.15751504747552167,PASS,LIBRARY
29,DISCOVERY_PREVIOUS,6c50adf7ead2752fbe74fa2d374ac47db3aaa6168273222c9ce93d14cadec6bf,BOLLINGER_REVERSION_V2 f8/s21 p1=2.0 p2=40.0 p3=1.0 off=2.25 exp=6,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,1700.0,2000.0,101,63.366336633663366,1.3307716857805214,27146.68000000004,268.7790099009905,0.7693523808418639,25.773925617495014,2.2937176051977715,3,1.3960736095925201,0.6629029935220501,False,165.08595422488176,66.66666666666667,2026,-6280.911999999982,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,101/300 FAIL,0.33925870813274217,PASS,LIBRARY
30,DISCOVERY_PREVIOUS,9e9e0c4317a723ea457f7747128f737625422aaf88d40463f31b5cbfbb8bc990,DONCHIAN f3/s100 p1=55.0 p2=58.0 p3=1.0 off=2.5 exp=8,DONCHIAN,D1,LIMIT,BOTH,2500.0,2500.0,121,66.94214876033058,1.3266462996411097,40425.16199999999,334.0922479338842,0.6551339751314122,32.047430942960325,1.6998755490039874,3,1.5061745097902628,0.7091857096788345,False,205.35626118487227,62.96296296296296,2026,-10832.736,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,121/300 FAIL,0.35412882320347394,PASS,LIBRARY
31,DISCOVERY,0fe793f15f2d580c87d5a6f2da1c327efed9c9c018ae5ffe1cdb93a2ab5c34bc,FIB_PULLBACK f5/s8 p1=0.382 p2=5.0 p3=1.0 off=2.0 exp=7,FIB_PULLBACK,D1,LIMIT,LONG_ONLY,2300.0,2500.0,112,63.392857142857146,1.3125590390349269,36267.94999999997,323.82098214285685,0.7579566281750987,26.11289225325762,2.267263811148939,4,1.4065459747304472,0.941577081047985,False,203.9056412741089,70.37037037037037,2015,-8535.712,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,112/300 FAIL,0.22966937037289378,PASS,LIBRARY
32,DISCOVERY_PREVIOUS,c85e1a34fa51c31b84a0d339a6b552d74d0087b095379ed63acaef7157d5539d,VOLATILITY f3/s13 p1=1.2 p2=55.0 p3=1.0 off=1.75 exp=2,VOLATILITY,D1,LIMIT,LONG_ONLY,2450.0,2450.0,140,65.71428571428571,1.3085929931824536,44686.94400000009,319.1924571428578,0.6827441703560628,35.877767662514586,2.095469537320203,3,1.4381119768771378,1.2110125956195577,False,223.93726552465785,55.55555555555556,2020,-8414.768,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,140/300 FAIL,0.45546564696540404,PASS,LIBRARY
33,DISCOVERY_PREVIOUS,d5722def7848c3d7ed796ab330af0c9735744e0256d168cd130085dfbcd81cc1,ATR_CHANNEL f10/s89 p1=1.8 p2=55.0 p3=1.0 off=0.5 exp=4,ATR_CHANNEL,D1,LIMIT,LONG_ONLY,2350.0,2400.0,102,65.68627450980392,1.3057176410639215,31798.871000000065,311.75363725490257,0.6820913050333919,32.228904692021146,2.382654662256461,2,1.1799199404251366,1.104500886053001,False,229.55838641528374,48.148148148148145,2026,-5047.9679999999635,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,102/300 FAIL,0.4986140846182149,PASS,LIBRARY
34,DISCOVERY_PREVIOUS,e0c3f07796453a518fb37bb614058e586c950bbe20c982963004528d7c412cb3,VOLUME f13/s144 p1=1.4 p2=55.0 p3=1.0 off=4.75 exp=8,VOLUME,D1,LIMIT,BOTH,2400.0,2450.0,108,63.888888888888886,1.3042772588957148,35008.341000000066,324.1513055555562,0.7372001898106214,47.945233186166384,2.1356675579835946,4,1.2254643243613557,1.442246105535469,False,231.38844642172762,55.55555555555556,2008,-8556.547,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,108/300 FAIL,0.34389976633903857,PASS,LIBRARY
35,DISCOVERY_PREVIOUS,8c2b4f9e83e39e8c4d913973b77a7b118c42b9c0398e8f827d19a05c69ba0adf,BAND_HYBRID f20/s21 p1=2.0 p2=2.0 p3=1.0 off=0.75 exp=6,BAND_HYBRID,D1,LIMIT,LONG_ONLY,2400.0,2500.0,101,65.34653465346534,1.2986635934435602,30744.924000000043,304.4051881188123,0.6886852389473425,35.39236498800196,1.9224786172576709,4,1.2706438391258357,1.2864374457998198,False,208.3911370392732,51.851851851851855,2018,-6348.704,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,101/300 FAIL,0.24059685024022942,PASS,LIBRARY
36,DISCOVERY_PREVIOUS,f402d96a0ff0d844baced008f516c6ae75c28d25299626889373b8fa59086506,ROLLING_ZSCORE f5/s89 p1=2.1 p2=55.0 p3=1.0 off=3.25 exp=7,ROLLING_ZSCORE,D1,LIMIT,BOTH,2500.0,2400.0,134,67.16417910447761,1.2942142234266913,39910.70899999999,297.8411119402984,0.6327269536752713,41.06347100050455,1.1476900122203368,4,1.4439592697229957,0.5021071088453775,False,215.71673415177094,66.66666666666667,2025,-14890.768,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,134/300 FAIL,0.29652587049559115,PASS,LIBRARY
37,DISCOVERY_PREVIOUS,47a77e6bf04ab4af50ded9840d0de741b4b85113ba2ff7cee4256cb065245a45,CHART_PATTERN f3/s55 p1=1.0 p2=55.0 p3=1.0 off=1.75 exp=4,CHART_PATTERN,D1,LIMIT,LONG_ONLY,2300.0,2350.0,102,64.70588235294117,1.270859769005982,27418.496,268.8087843137255,0.6931962376396265,43.467297998514766,1.4116177883070862,4,1.1778640378930179,1.1939874664970929,False,212.49678510426426,59.25925925925926,2018,-10815.584,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,102/300 FAIL,0.46634154722631266,PASS,LIBRARY
38,DISCOVERY_PREVIOUS,588ca61ecb5250e0988185be9f03d22d051c2ff4236f7f143b4bbace5fbdbd8b,BOLLINGER_SQUEEZE f20/s21 p1=0.05 p2=1.5 p3=1.0 off=0.75 exp=12,BOLLINGER_SQUEEZE,D1,LIMIT,LONG_ONLY,2400.0,2450.0,133,64.66165413533835,1.2650301563659425,36621.50100000007,275.3496315789479,0.6913536901069687,33.85909124709669,1.8656127660146835,5,1.3187011463313132,0.8873028948197136,False,225.55351514278306,62.96296296296296,2018,-7200.192,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,133/300 FAIL,0.4273254674741805,PASS,LIBRARY
39,DISCOVERY_PREVIOUS,1d77941a57cf39eb393cb22ecf54207970e49fc4075ad95093e5a7188dbfd587,VOLATILITY_REGIME f5/s13 p1=1.2 p2=0.8 p3=1.0 off=2.25 exp=10,VOLATILITY_REGIME,D1,LIMIT,LONG_ONLY,2350.0,2400.0,121,63.63636363636363,1.248718856317866,31724.017000000065,262.1819586776865,0.7135536321816377,50.006905256175806,1.4262231146926645,5,1.0922407865294606,1.0119574312894288,False,246.29514289505212,55.55555555555556,2016,-8414.16,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,121/300 FAIL,0.4578950926350116,PASS,LIBRARY
40,DISCOVERY_PREVIOUS,f70d19cd5ba0852d57068d4ff50bf14bc074d1744695485ceb93df52dd624762,BOLLINGER_REVERSION_V2 f3/s13 p1=1.5 p2=30.0 p3=1.0 off=0.75 exp=7,BOLLINGER_REVERSION_V2,D1,LIMIT,LONG_ONLY,2200.0,2250.0,122,63.114754098360656,1.2422222196081696,29033.95400000002,237.98322950819687,0.7259740244463329,50.755300396171,1.1315962727496653,4,1.1638913240931796,1.5453100954302854,False,224.1031979728099,55.55555555555556,2018,-8545.312,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,122/300 FAIL,0.4976718049984823,PASS,LIBRARY
41,DISCOVERY_PREVIOUS,17760e71d4327ee8d29d669f9337715dcec71a2dd9a2399b31750aac4d87a35e,MARKET_STRUCTURE f13/s144 p1=66.0 p2=62.0 p3=1.0 off=1.5 exp=4,MARKET_STRUCTURE,D1,LIMIT,BOTH,2500.0,2500.0,138,63.768115942028984,1.23600495964189,35892.09400000003,260.0876376811596,0.7022755452510739,43.330366629770374,1.430788403325325,3,1.1283513315506943,0.9133366656686263,False,263.78626708991885,62.96296296296296,2021,-7367.584000000001,2000-10-23 00:00:00+00:00,2026-08-27 00:00:00+00:00,25.842573579739906,138/300 FAIL,0.3379152911344797,PASS,LIBRARY
