Metode,TF,Order,Direction,SL,TP,Total Entry,WR,PF Net,Net Profit,EV/Trade,Avg Win/Loss,Max DD,Recovery Factor,Max Consecutive Loss,SQN,OOS PF,Monte Carlo Pass,MC 95% DD,Positive Year,Worst Year,Periode Backtest,History,Sample v11,Corr Max,Corr Gate,Python Script,MT5 Script
ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,494,29.959514170040485,0.9793124429571034,-1523.200000000002,-3.0834008097166032,2.289473684210525,99.11415916559531,-0.1536813723511603,12,-0.21372408103717572,1.3882978723404256,FAIL,,54.166666666666664,2006,2003-05-05 – 2026-08-27,23.315423226100844,494/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_OBV_CROSS_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,582,35.738831615120276,1.011941618752764,950.3999999999969,1.6329896907216441,1.8195488721804502,84.53329538986948,0.11242907254670845,12,0.13700903296177974,1.4042170644001308,FAIL,,50.0,2006,2003-05-05 – 2026-08-27,23.315423226100844,582/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_OBV_CROSS_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_ROC_ZERO_f13s34_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,376,30.319148936170212,1.2006543075245362,11187.200000000004,29.753191489361715,2.759398496240601,24.785032599451988,4.51369186427754,14,1.5689975535848415,1.222915242652085,FAIL,,70.83333333333333,2009,2003-05-05 – 2026-08-27,23.315423226100844,376/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_ROC_ZERO_f13s34_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_ALL_DONCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,496,29.43548387096774,0.9550375939849621,-3348.8000000000015,-6.751612903225809,2.2894736842105257,105.05247376311861,-0.3187740259740256,13,-0.47132617529955306,1.357711138310894,FAIL,,37.5,2006,2003-05-05 – 2026-08-27,23.315423226100844,496/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_DONCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,639,27.230046948356808,1.0117084826762246,1176.0,1.84037558685446,2.7037037037037037,66.74225245653818,0.1762002265005662,11,0.1306371397858776,1.2080378250591017,FAIL,,45.833333333333336,2007,2003-05-05 – 2026-08-27,23.315423226100844,639/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,629,26.86804451510334,0.993317230273752,-664.0,-1.055643879173291,2.7037037037037037,66.13756613756614,-0.10039680000000001,11,-0.07465882437193155,1.147615241140421,FAIL,,50.0,2007,2003-05-05 – 2026-08-27,23.315423226100844,629/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,627,26.794258373205743,0.9895908980876301,-1031.9999999999995,-1.6459330143540662,2.7037037037037037,70.59186189889026,-0.14619248908296936,15,-0.11632217045316666,1.1453189300411524,FAIL,,50.0,2016,2003-05-05 – 2026-08-27,23.315423226100844,627/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,469,30.916844349680172,1.0246101364522415,1696.799999999996,3.6179104477611856,2.289473684210526,68.71165644171813,0.24694499999999817,13,0.24219352636798347,1.4676113360323892,FAIL,,45.833333333333336,2006,2003-05-05 – 2026-08-27,23.315423226100844,469/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,606,27.557755775577558,1.0285159875137095,2704.0,4.462046204620462,2.7037037037037037,43.68340943683409,0.6189993031358886,12,0.30729996915609137,1.2231040564373898,FAIL,,50.0,2007,2003-05-05 – 2026-08-27,23.315423226100844,606/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_BB_SQZ_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_SUPERT_PROXY_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,601,36.10648918469218,1.0282346491228067,2307.199999999997,3.8389351081530734,1.8195488721804505,77.64655663062075,0.29714131574124797,17,0.32656959643270095,1.391419725785051,FAIL,,50.0,2006,2003-05-05 – 2026-08-27,23.315423226100844,601/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_SUPERT_PROXY_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_ADX_DI_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,606,27.392739273927393,1.02003367003367,1904.0,3.1419141914191417,2.7037037037037037,62.28269085411943,0.30570291262135924,11,0.216786826006336,1.1801881246325692,FAIL,,41.666666666666664,2007,2003-05-05 – 2026-08-27,23.315423226100844,606/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ADX_DI_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_ADX_STRONG_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,606,27.392739273927393,1.02003367003367,1904.0,3.1419141914191417,2.7037037037037037,62.28269085411943,0.30570291262135924,11,0.216786826006336,1.1801881246325692,FAIL,,41.666666666666664,2007,2003-05-05 – 2026-08-27,23.315423226100844,606/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ADX_STRONG_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,582,36.597938144329895,1.0503086985757069,3950.3999999999974,6.787628865979377,1.81954887218045,46.76592388089147,0.844717621758378,10,0.5665631574386439,1.0703228659885007,FAIL,,37.5,2007,2003-05-05 – 2026-08-27,23.315423226100844,582/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,492,29.471544715447155,0.9566964962839373,-3197.600000000002,-6.499186991869923,2.2894736842105257,109.14638797772527,-0.2929643444227007,13,-0.4517102111271454,1.3900375939849627,FAIL,,29.166666666666668,2016,2003-05-05 – 2026-08-27,23.315423226100844,492/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,611,27.332242225859247,1.0169336002669336,1624.0,2.657937806873977,2.7037037037037037,66.36432350718064,0.2447097949886105,11,0.18427521322874088,1.2673611111111112,FAIL,,45.833333333333336,2012,2003-05-05 – 2026-08-27,23.315423226100844,611/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_ATR_BO_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,571,36.60245183887916,1.0505130228887132,3891.1999999999975,6.814711033274952,1.8195488721804505,45.73329853862213,0.8508461283880165,12,0.5634078953109266,1.29691249400096,FAIL,,58.333333333333336,2010,2003-05-05 – 2026-08-27,23.315423226100844,571/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ATR_BO_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_KELTNER_BO_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,575,37.391304347826086,1.0866750208855467,6639.999999999996,11.547826086956515,1.8195488721804502,31.14990969295607,2.131627367607265,11,0.9538504105988512,1.2923898531375164,FAIL,,50.0,2014,2003-05-05 – 2026-08-27,23.315423226100844,575/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_KELTNER_BO_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_VM_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,639,27.230046948356808,1.0117084826762246,1176.0,1.84037558685446,2.7037037037037037,66.74225245653818,0.1762002265005662,11,0.1306371397858776,1.2080378250591017,FAIL,,45.833333333333336,2007,2003-05-05 – 2026-08-27,23.315423226100844,639/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_EMA_RIBBON_f8s21_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,627,26.794258373205743,0.9895908980876301,-1031.9999999999995,-1.6459330143540662,2.7037037037037037,70.59186189889026,-0.14619248908296936,15,-0.11632217045316666,1.1453189300411524,FAIL,,50.0,2016,2003-05-05 – 2026-08-27,23.315423226100844,627/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_LINREG_SLP_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_HARAMI_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,581,36.83304647160069,1.0609903505357392,4763.199999999999,8.19827882960413,1.8195488721804502,49.07578558225518,0.9705804896421825,10,0.6828034618013354,1.1314841726164149,FAIL,,41.666666666666664,2007,2003-05-05 – 2026-08-27,23.315423226100844,581/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_HARAMI_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,567,36.15520282186949,1.030407510488929,2342.399999999995,4.1312169312169225,1.8195488721804505,41.244271628940446,0.5679334141414127,14,0.34124800622389717,1.2009022556390976,FAIL,,58.333333333333336,2008,2003-05-05 – 2026-08-27,23.315423226100844,567/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_SUPERT_PROXY_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_MTF_CORREL_REV_f21s55_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,497,26.760563380281692,0.8365384615384613,-12661.600000000006,-25.47605633802818,2.2894736842105257,130.84365325077434,-0.9676892753623167,14,-1.8327035934756237,0.6700898587933247,FAIL,,37.5,2006,2003-05-05 – 2026-08-27,23.315423226100844,497/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_CORREL_REV_f21s55_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,413,22.760290556900728,0.8131142904282649,-12686.399999999996,-30.71767554479418,2.7593984962406006,127.70428015564129,-0.9934201096892193,20,-1.8610762674702213,0.7664995822890562,FAIL,,37.5,2008,2003-05-05 – 2026-08-27,23.315423226100844,413/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_VM_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,413,22.760290556900728,0.8131142904282649,-12686.399999999996,-30.71767554479418,2.7593984962406006,127.70428015564129,-0.9934201096892193,20,-1.8610762674702213,0.7664995822890562,FAIL,,37.5,2008,2003-05-05 – 2026-08-27,23.315423226100844,413/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_ZSCORE_MR_f3s8_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_ALL_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,611,27.332242225859247,1.0169336002669336,1624.0,2.657937806873977,2.7037037037037037,66.36432350718064,0.2447097949886105,11,0.18427521322874088,1.2673611111111112,FAIL,,45.833333333333336,2012,2003-05-05 – 2026-08-27,23.315423226100844,611/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_ALL_ZSCORE_MR_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,630,23.96825396825397,0.8523157813345705,-15280.0,-24.253968253968253,2.7037037037037037,160.98334655035686,-0.9491665024630541,15,-1.7825733590958557,0.7520235467255335,FAIL,,33.333333333333336,2025,2003-05-05 – 2026-08-27,23.315423226100844,630/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ZSCORE_MR_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_AROON_XO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,467,30.19271948608137,0.990232483048111,-677.6000000000013,-1.4509635974304096,2.289473684210526,93.4264936546416,-0.0725276068376068,13,-0.09756980594504755,1.430921052631579,FAIL,,45.833333333333336,2006,2003-05-05 – 2026-08-27,23.315423226100844,467/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_AROON_XO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_EMA_RIBBON_f8s21_GOLD_H1_SL0.025_TP3.0,H1,PENDING,BOTH,0.025,3.0,411,27.73722627737226,1.0591630591630592,3739.2000000000035,9.097810218978111,2.7593984962406015,43.97134360638011,0.8503720135259768,14,0.5149664890538852,1.3298306005978804,FAIL,,54.166666666666664,2006,2003-05-05 – 2026-08-27,23.315423226100844,411/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_EMA_RIBBON_f8s21_GOLD_H1_SL0.025_TP3.0.py,NOT PRESENT
ND_MTF_NATR_EXPAND_f3s8_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,495,28.88888888888889,0.9300986842105259,-5236.000000000002,-10.577777777777781,2.289473684210525,111.81630940575167,-0.4682680038204399,13,-0.7417624542004931,1.2327935222672064,FAIL,,37.5,2007,2003-05-05 – 2026-08-27,23.315423226100844,495/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_NATR_EXPAND_f3s8_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_REGCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,465,31.827956989247312,1.0689025402623273,4648.0,9.995698924731183,2.289473684210525,41.63085143454527,1.1164796874999994,12,0.6610496307953186,1.33108935128519,FAIL,,54.166666666666664,2014,2003-05-05 – 2026-08-27,23.315423226100844,465/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_REGCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_MTF_WILLR_TREND_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,498,25.70281124497992,0.7920341394025603,-16374.400000000005,-32.880321285140575,2.2894736842105257,169.69040247677984,-0.9649573435504492,14,-2.3987013513509714,0.6514762516046212,FAIL,,33.333333333333336,2006,2003-05-05 – 2026-08-27,23.315423226100844,498/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_WILLR_TREND_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,718,30.919220055710305,1.0029121863799284,312.0,0.43454038997214484,2.240740740740741,72.47639796659404,0.04304849699398798,14,0.03599162462104872,1.1992696922274386,FAIL,,45.833333333333336,2003,2003-05-05 – 2026-08-27,23.315423226100844,718/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_HARAMI_f8s21_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_HMA_CROSS_f13s34_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,559,36.135957066189626,1.0295486615698908,2244.7999999999956,4.015742397137738,1.8195488721804505,36.28834355828221,0.6186008453085364,14,0.32939918057166956,1.1578947368421053,FAIL,,58.333333333333336,2006,2003-05-05 – 2026-08-27,23.315423226100844,559/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_HMA_CROSS_f13s34_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_KAMA_TREND_f5s13_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,601,36.10648918469218,1.0282346491228067,2307.199999999997,3.8389351081530734,1.8195488721804505,77.64655663062075,0.29714131574124797,17,0.32656959643270095,1.391419725785051,FAIL,,50.0,2006,2003-05-05 – 2026-08-27,23.315423226100844,601/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_KAMA_TREND_f5s13_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_VM_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,629,26.86804451510334,0.993317230273752,-664.0,-1.055643879173291,2.7037037037037037,66.13756613756614,-0.10039680000000001,11,-0.07465882437193155,1.147615241140421,FAIL,,50.0,2007,2003-05-05 – 2026-08-27,23.315423226100844,629/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_BB_SQZ_f21s55_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_KAMA_TREND_f8s21_GOLD_H1_SL0.03_TP2.0,H1,PENDING,BOTH,0.03,2.0,446,34.52914798206278,0.9746835443037976,-1557.333333333336,-3.491778774289991,1.848101265822785,68.12865497076027,-0.22858712446351961,12,-0.2584913247114853,1.15506329113924,FAIL,,41.666666666666664,2015,2003-05-05 – 2026-08-27,23.315423226100844,446/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_KAMA_TREND_f8s21_GOLD_H1_SL0.03_TP2.0.py,NOT PRESENT
ND_VM_ROC_ZERO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,484,30.165289256198346,0.9889442541264402,-795.2000000000007,-1.6429752066115717,2.289473684210526,90.2967426958582,-0.08806519219396777,13,-0.11250355195098836,1.4239409499358153,FAIL,,33.333333333333336,2007,2003-05-05 – 2026-08-27,23.315423226100844,484/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_ROC_ZERO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_ADX_DI_f8s21_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,743,30.551816958277254,0.9857522250933104,-1587.9999999999993,-2.1372812920592184,2.240740740740741,55.13698630136986,-0.2880099378881986,14,-0.18067958549106963,1.0418730832743572,FAIL,,45.833333333333336,2024,2003-05-05 – 2026-08-27,23.315423226100844,743/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ADX_DI_f8s21_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_ADX_STRONG_f8s21_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,743,30.551816958277254,0.9857522250933104,-1587.9999999999993,-2.1372812920592184,2.240740740740741,55.13698630136986,-0.2880099378881986,14,-0.18067958549106963,1.0418730832743572,FAIL,,45.833333333333336,2024,2003-05-05 – 2026-08-27,23.315423226100844,743/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ADX_STRONG_f8s21_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_ENGULF_f13s34_GOLD_H1_SL0.03_TP2.0,H1,PENDING,BOTH,0.03,2.0,405,35.80246913580247,1.030671859785784,1679.9999999999973,4.148148148148142,1.848101265822785,54.44119631212053,0.308589838909541,9,0.29021166701407314,1.3659878921298843,FAIL,,45.833333333333336,2014,2003-05-05 – 2026-08-27,23.315423226100844,405/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ENGULF_f13s34_GOLD_H1_SL0.03_TP2.0.py,NOT PRESENT
ND_VM_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,611,27.332242225859247,1.0169336002669336,1624.0,2.657937806873977,2.7037037037037037,66.36432350718064,0.2447097949886105,11,0.18427521322874088,1.2673611111111112,FAIL,,45.833333333333336,2012,2003-05-05 – 2026-08-27,23.315423226100844,611/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_BB_SQZ_f13s34_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_VM_DONCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,496,29.43548387096774,0.9550375939849621,-3348.8000000000015,-6.751612903225809,2.2894736842105257,105.05247376311861,-0.3187740259740256,13,-0.47132617529955306,1.357711138310894,FAIL,,37.5,2006,2003-05-05 – 2026-08-27,23.315423226100844,496/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_DONCH_BO_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_VM_KAMA_TREND_f8s21_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,468,29.700854700854702,0.9672852343625019,-2290.4000000000015,-4.894017094017097,2.289473684210526,117.63673811884973,-0.1947010803449841,13,-0.33100219399322883,1.4881578947368421,FAIL,,41.666666666666664,2017,2003-05-05 – 2026-08-27,23.315423226100844,468/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_KAMA_TREND_f8s21_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_ATR_BO_f21s55_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,734,30.653950953678475,0.9905042567125082,-1044.0,-1.422343324250681,2.240740740740741,48.98893552079359,-0.2131093457943925,10,-0.1193989034775356,1.058127572016461,FAIL,,45.833333333333336,2024,2003-05-05 – 2026-08-27,23.315423226100844,734/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_ATR_BO_f21s55_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_ALL_INSIDE_BAR_f3s8_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,473,31.50105708245243,1.052875243664717,3645.599999999996,7.70739957716701,2.2894736842105257,66.07926629544714,0.5517010409437881,17,0.5155085902648351,1.4049043062200957,FAIL,,54.166666666666664,2015,2003-05-05 – 2026-08-27,23.315423226100844,473/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_INSIDE_BAR_f3s8_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_ALL_KAMA_TREND_f8s21_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,582,35.738831615120276,1.011941618752764,950.3999999999969,1.6329896907216441,1.8195488721804502,84.53329538986948,0.11242907254670845,12,0.13700903296177974,1.4042170644001308,FAIL,,50.0,2006,2003-05-05 – 2026-08-27,23.315423226100844,582/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_KAMA_TREND_f8s21_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_KELTNER_BO_f21s55_GOLD_H1_SL0.025_TP2.0,H1,PENDING,BOTH,0.025,2.0,571,36.60245183887916,1.0505130228887132,3891.1999999999975,6.814711033274952,1.8195488721804505,45.73329853862213,0.8508461283880165,12,0.5634078953109266,1.29691249400096,FAIL,,58.333333333333336,2010,2003-05-05 – 2026-08-27,23.315423226100844,571/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_KELTNER_BO_f21s55_GOLD_H1_SL0.025_TP2.0.py,NOT PRESENT
ND_ALL_SUPERT_PROXY_f5s13_GOLD_H1_SL0.015_TP3.0,H1,PENDING,BOTH,0.015,3.0,1009,29.038652130822598,1.069882883489264,11074.666666666646,10.97588371324742,2.6144578313253004,33.48884677066587,3.306971644173593,14,0.960054611808744,1.1070226853359382,FAIL,,54.166666666666664,2004,2003-05-05 – 2026-08-27,23.315423226100844,1009/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_SUPERT_PROXY_f5s13_GOLD_H1_SL0.015_TP3.0.py,NOT PRESENT
ND_ALL_T3_TREND_f5s13_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,603,27.03150912106136,1.0015993265993266,152.0,0.25207296849087896,2.7037037037037037,75.96371882086169,0.02000955223880597,12,0.017421763607152158,1.2632058287795993,FAIL,,41.666666666666664,2007,2003-05-05 – 2026-08-27,23.315423226100844,603/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_ALL_T3_TREND_f5s13_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
ND_MTF_CCI_REV_f13s34_GOLD_H1_SL0.025_TP2.5,H1,PENDING,BOTH,0.025,2.5,498,25.70281124497992,0.7920341394025603,-16374.400000000005,-32.880321285140575,2.2894736842105257,169.69040247677984,-0.9649573435504492,14,-2.3987013513509714,0.6514762516046212,FAIL,,33.333333333333336,2006,2003-05-05 – 2026-08-27,23.315423226100844,498/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_MTF_CCI_REV_f13s34_GOLD_H1_SL0.025_TP2.5.py,NOT PRESENT
ND_VM_OBV_CROSS_f13s34_GOLD_H1_SL0.02_TP2.5,H1,PENDING,BOTH,0.02,2.5,706,31.444759206798867,1.0277777777777777,2904.0,4.113314447592068,2.240740740740741,69.18703808982376,0.41973179950698436,10,0.336280554212928,1.241025641025641,FAIL,,54.166666666666664,2009,2003-05-05 – 2026-08-27,23.315423226100844,706/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_OBV_CROSS_f13s34_GOLD_H1_SL0.02_TP2.5.py,NOT PRESENT
ND_VM_OBV_CROSS_f13s34_GOLD_H1_SL0.02_TP3.0,H1,PENDING,BOTH,0.02,3.0,610,27.049180327868854,1.0024968789013733,240.0,0.39344262295081966,2.7037037037037037,69.6989966555184,0.03443378119001919,12,0.027344135321230787,1.1816186556927297,FAIL,,54.166666666666664,2007,2003-05-05 – 2026-08-27,23.315423226100844,610/300 PASS,,BASE FAIL,strategies/scripts/python/GOLD/ND_VM_OBV_CROSS_f13s34_GOLD_H1_SL0.02_TP3.0.py,NOT PRESENT
