36,PRICE_STRUCTURE f55/s89 p1=66.0 p2=66.0 p3=1.0 off=2.0 exp=7,PRICE_STRUCTURE,D1,LIMIT,LONG_ONLY,24.5,25.0,144,59.72222222222222,1.0021566561351645,3.9252300000005675,0.02725854166667061,5.197902176763808,0.011760868763990108,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
37,CANDLE_ENGULFING f10/s89 p1=52.0 p2=66.0 p3=1.0 off=1.25 exp=5,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,24.5,24.5,143,60.83916083916084,1.047097060126961,78.30155500000006,0.5475633216783221,4.35625683213288,0.26668862647147956,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
38,PRICE_STRUCTURE f5/s100 p1=55.0 p2=52.0 p3=1.0 off=4.75 exp=5,PRICE_STRUCTURE,D1,LIMIT,LONG_ONLY,18.0,18.0,143,62.93706293706294,1.0486737501148424,64.52330500000087,0.4512119230769292,3.579598989763777,0.23726512951562995,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
39,CANDLE_ENGULFING f50/s55 p1=58.0 p2=52.0 p3=1.0 off=0.5 exp=1,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,24.5,25.0,139,60.431654676258994,1.0490926473905804,80.14961000000017,0.5766158992805768,4.743143355180438,0.2748311894588882,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
40,CANDLE_ENGULFING f50/s89 p1=66.0 p2=58.0 p3=1.0 off=4.75 exp=6,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,20.5,21.5,139,61.15107913669065,1.0357350648531007,49.2378650000004,0.3542292446043194,1.8624408525843645,0.19974912938801084,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
41,PRICE_STRUCTURE f55/s89 p1=55.0 p2=66.0 p3=1.0 off=4.25 exp=8,PRICE_STRUCTURE,D1,LIMIT,LONG_ONLY,24.5,25.0,138,59.42028985507246,1.0021491438439885,3.74095000000068,0.02710833333333826,4.459208906473779,0.0114201732382129,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
42,CANDLE_ENGULFING f26/s100 p1=66.0 p2=52.0 p3=1.0 off=2.0 exp=1,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,25.0,25.0,137,60.583941605839414,1.0425424363096611,69.07702000000006,0.5042118248175187,3.664970992619255,0.2368547548844396,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
43,DONCHIAN f89/s100 p1=66.0 p2=66.0 p3=1.0 off=4.5 exp=5,DONCHIAN,D1,LIMIT,LONG_ONLY,10.5,24.0,137,45.25547445255474,1.0486331628401095,61.69060000000053,0.45029635036496735,3.51564028191142,0.23812630632714735,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
44,CANDLE_ENGULFING f14/s144 p1=58.0 p2=62.0 p3=1.0 off=5.0 exp=5,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,20.5,22.5,136,61.76470588235294,1.1168512094971794,156.7545000000004,1.1526066176470617,1.7010775957311344,0.6250547923989819,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
45,CANDLE_ENGULFING f26/s144 p1=55.0 p2=52.0 p3=1.0 off=4.0 exp=2,CANDLE_ENGULFING,D1,LIMIT,LONG_ONLY,19.5,21.5,132,61.36363636363637,1.0710272483434757,89.35440000000034,0.6769272727272753,1.6743187175001388,0.3812020585892777,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
46,DONCHIAN f50/s100 p1=66.0 p2=52.0 p3=1.0 off=4.75 exp=4,DONCHIAN,D1,LIMIT,LONG_ONLY,11.5,25.0,131,45.038167938931295,1.0042795307141048,5.512245000000519,0.04207820610687419,4.07891199318032,0.021265383103611875,TIDAK,,N/A — belum pre-portfolio,POSITIF — BELUM LOLOS v11 (sample gagal)
